file name,schedulable?,#jobs,#states,#edges,max width,CPU time,memory,timeout,#CPUs,#POR successes,#POR failures
jobsets/jobset-log-uniform-discrete_188.csv,1,15877,335596,348925,906350,1001,1.230048,16.550781,0,4
jobsets/jobset-log-uniform-discrete_189.csv,0,4601,3011,3012,7503,1001,0.009471,14.109375,0,4
jobsets/jobset-log-uniform-discrete_19.csv,1,3879,115455,121285,301687,1001,0.353559,14.109375,0,4
jobsets/jobset-log-uniform-discrete_190.csv,1,5801,132734,144269,350279,1001,0.412268,9.000000,0,4
jobsets/jobset-log-uniform-discrete_191.csv,1,23824,338223,350572,870214,1001,1.440266,25.093750,0,4
jobsets/jobset-log-uniform-discrete_192.csv,0,44577,1932,1941,6039,1001,0.010951,47.511719,0,4
jobsets/jobset-log-uniform-discrete_193.csv,1,3341,139828,143346,371283,1001,0.416943,14.101562,0,4
jobsets/jobset-log-uniform-discrete_194.csv,0,57563,3520,3820,8659,1001,0.021621,60.636719,0,4
jobsets/jobset-log-uniform-discrete_195.csv,0,4145,2873,3368,7727,1001,0.009778,8.089844,0,4
jobsets/jobset-log-uniform-discrete_196.csv,0,13179,2181,2236,6288,1001,0.008346,15.671875,0,4
jobsets/jobset-log-uniform-discrete_197.csv,1,9954,165404,185272,423997,1001,0.599207,14.109375,0,4
jobsets/jobset-log-uniform-discrete_198.csv,0,17125,2552,2602,6898,1001,0.010035,19.968750,0,4
jobsets/jobset-log-uniform-discrete_199.csv,0,48825,3219,3237,7848,1001,0.017069,53.300781,0,4
jobsets/jobset-log-uniform-discrete_2.csv,0,23727,2184,2275,6291,1001,0.009394,25.296875,0,4
jobsets/jobset-log-uniform-discrete_20.csv,0,3711,3220,3490,8101,1001,0.010700,14.101562,0,4
jobsets/jobset-log-uniform-discrete_21.csv,0,70249,2561,2997,7098,1001,0.018564,70.566406,0,4
jobsets/jobset-log-uniform-discrete_22.csv,1,58451,988412,1041709,2638419,1001,4.560578,55.253906,0,4
jobsets/jobset-log-uniform-discrete_23.csv,1,466,19376,19588,51103,1001,0.053707,14.101562,0,4
jobsets/jobset-log-uniform-discrete_24.csv,0,46706,2974,2996,7487,1001,0.015607,50.750000,0,4
jobsets/jobset-log-uniform-discrete_25.csv,0,50713,2679,2715,7016,1001,0.014650,52.332031,0,4
jobsets/jobset-log-uniform-discrete_26.csv,0,5629,2184,2302,6291,1001,0.007113,14.109375,0,4
